Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
0.9012423554153752,0.9266614566803524,0.9342109004190342,0.930168365762253,0.949712499651267,0.9537449870344294,0.9041328750362548,0.9281856376704054,0.8917334572104069,0.8965807899600637,0.8256969969618323,0.8168669742888157
0.9010971529117187,0.9264409620500328,0.9337669898966722,0.9299986621593129,0.9495652667293388,0.9534858878256876,0.9037386140415441,0.928083037340696,0.8918310741389659,0.8963221935941463,0.8254439920510158,0.8161033179209042
0.9009840212800622,0.9265918675555656,0.9340916935981574,0.9300051927705397,0.9497265458974928,0.9535834578972777,0.9038439011428018,0.9282955214330136,0.8919919967482801,0.8968824062720021,0.8261051171531497,0.8165402488673157
0.900846328762741,0.9265587280047869,0.9339270531587542,0.9299012349540351,0.9492862735918851,0.9532633279982806,0.9037781831031847,0.927802577171675,0.8917111865670637,0.8963626306940621,0.8255708775678112,0.8162982606471362
0.9011247953213218,0.9265806364492593,0.9339909211257124,0.930355095174938,0.9498938541897068,0.9538047307666724,0.9038545394366011,0.9278718107502403,0.8923149161512975,0.8964312315324195,0.8254953585832797,0.8168905827880645
0.9010049821154736,0.9263778121469377,0.9340278789205944,0.9300295776843861,0.9493860344000435,0.9534222264862929,0.9038196122525318,0.9275671822090442,0.8917405919770496,0.896481125423963,0.8260210704725848,0.8163324335843393
0.9006472596790357,0.9261678178898268,0.9340546535013147,0.9300391396372314,0.949673902463592,0.9537662320979757,0.9040089227966412,0.9280470548385676,0.891742391925292,0.8960827850464713,0.8254493950004886,0.8165782506942797
0.9010696113493503,0.9265424869868913,0.9339767933042573,0.9300922988718122,0.9494563852065905,0.9535076742827333,0.9040769103056939,0.9281289961679219,0.8917132201458428,0.8967738390381835,0.825631976819482,0.8165284927707187
0.9006599130302588,0.9266072388657123,0.9343333708251526,0.9297312604117034,0.9496619916531674,0.9535083131917484,0.9037083150543741,0.9280152908921672,0.8919192720603375,0.8962854782701959,0.8257965619117759,0.8166393102916968
0.90064725057929,0.9265145310027183,0.9339950010289666,0.9297921651572826,0.9494310636620239,0.9537657928706752,0.903913223182122,0.9277990866422138,0.8918328324068148,0.8963754673498209,0.825953278447314,0.8171405484413636
