"Rosa_canina","Briza_media","Lotus_corniculatus","Populus_tremula","Acer_campestre","Rhododendron_ferrugineum","Capsella_bursa-pastoris","Fraxinus_excelsior","Carpinus_betulus","Lonicera_xylosteum","Abies_alba","Salvia_pratensis","Geranium_robertianum"
0.193910052199097,0.0569434043041974,0.0794389270434636,0.0871347603505975,0.0836042822006591,0.103677481464223,0.112004773506541,0.0578021814807157,0.0796752018618712,0.0519494028435037,0.0525993217796995,0.021880111228283,0.0193800997371488
0.193493164192518,0.0568108408654566,0.0788828542018075,0.0864356947945875,0.0832917831095079,0.107177596496399,0.107937194140467,0.0593727476379975,0.07669053201081,0.0530224057493716,0.0542260195972541,0.0221268930229304,0.0205322741808935
0.202100596723073,0.0573564762996171,0.0802834002936567,0.0827073759385376,0.0818954698051301,0.102072870329863,0.111291455068382,0.0587356990599368,0.078256757550453,0.0504715901322461,0.05306948491828,0.0218432598744574,0.0199155640063676
0.196231541494977,0.0581642971765453,0.0785237943178856,0.082687138322898,0.0835530785767351,0.106096551580133,0.109008402805321,0.0610027820518935,0.0830053887176004,0.0484779380358265,0.0510577270583042,0.0222720461832238,0.0199193136786569
0.189232243354057,0.0572982220448455,0.0776484354216112,0.087496749550615,0.0825091798200813,0.103624877264129,0.112345382356528,0.0597821295294056,0.0826540882017537,0.0502127180218724,0.0549933512764095,0.0225546755581396,0.019647947600552
0.196345352689019,0.0567315000459065,0.0792689718102468,0.0849517068880263,0.0811735659049249,0.100869726100062,0.111596746361103,0.0606825976251162,0.0813354304652502,0.0523997997355803,0.053104947094769,0.0218854058193643,0.0196542494606315
0.189063652972793,0.0563028125184067,0.0809329155505842,0.085287483922825,0.0835378537920732,0.102721780082996,0.115118378235156,0.0598769333111869,0.0795269405744431,0.0500332152967395,0.0553900709033957,0.0225446682604795,0.0196632945789215
0.190608419809973,0.0577079306543696,0.0793702748501416,0.085986101863857,0.0843351460113722,0.105066835406978,0.10891734518179,0.0576543433312341,0.0811703122348618,0.0514818082028559,0.0548058969263323,0.0223050285431643,0.0205905569830698
0.190435358242223,0.0583931787637892,0.076921740927992,0.0909493349827343,0.0854057324874565,0.101276712973292,0.109482914494472,0.0591005111525198,0.0815488342635595,0.0506646323112137,0.0545405745996848,0.0222116167089115,0.0190688580921525
0.191279522837952,0.0581168790713998,0.0803019486881747,0.0870514222706301,0.0803953627311538,0.103259683901574,0.112367189470894,0.0594574829244925,0.0794334343520607,0.0504566585471632,0.056082405046208,0.0221749157929333,0.0196230943653634
0.187689253326918,0.0552353529839238,0.080181961109546,0.0875627006462926,0.0833914240710907,0.106075989578819,0.110531042251898,0.0582589581396893,0.082472410282677,0.0519464252116416,0.0538169824035325,0.0225505509497254,0.0202869490442471
0.194515634857342,0.0588857601023251,0.0798780109394103,0.0886481173810095,0.082286715938893,0.101112477942856,0.108753996521915,0.0595140757260453,0.0799825385029959,0.052251520908724,0.0534699157694488,0.0215625412066163,0.0191386942024185
0.187853389130468,0.0576099743225326,0.0786022481037497,0.0912283013151074,0.0803877711038674,0.106386188853836,0.10808046297743,0.0603485737998336,0.0819764412476177,0.0517567694169693,0.0543359024777369,0.0218729151888922,0.0195610620619591
0.188758197520908,0.0584483041981503,0.0790916111098118,0.0903181091327149,0.0812162122372776,0.106374631474665,0.112821352631115,0.057775783212028,0.0786926562990924,0.0508716295892792,0.0522475306390061,0.0230353819656853,0.020348599990267
0.189214632030227,0.0564543788810169,0.0817145966750627,0.0842360631098696,0.0828365405473601,0.10706993458758,0.107937228810807,0.0592842288638779,0.0814581386702718,0.0522727203115199,0.0549334207580159,0.0223865907285101,0.0202015260258811
0.194842525773855,0.0599302276937603,0.0807491883748159,0.0866912136712307,0.0799263931132711,0.101767652101592,0.107065276087678,0.0619320508618105,0.0795486704950893,0.0518312126600639,0.0551968122073646,0.0213877454450346,0.019131031514433
0.190865928416636,0.0586532603265978,0.082740526799951,0.0874991843088677,0.0828787913417578,0.105086976188712,0.107925034700361,0.0571942458473401,0.0829433979582215,0.0486732000561274,0.0537235112821363,0.0220568855803608,0.0197590571929314
0.189837439476159,0.0576899124772914,0.0768559941258181,0.0876592756989543,0.0828903263185127,0.102322493317924,0.113186559803736,0.0593388849362517,0.0822050494413316,0.0503893501240204,0.0556964452581241,0.0225615881993984,0.0193666808224779
0.19014902733647,0.060255696298582,0.0806297271082665,0.0885010090184745,0.0816431757713419,0.0991026651057228,0.11227746929389,0.0614258058560678,0.0810834694309539,0.0505360130509604,0.0539451865532863,0.0215382102395117,0.0189125449364717
0.191464692151478,0.0575458622731589,0.0772213840896104,0.0902387007486127,0.0840874748519197,0.103491816870864,0.110426630218739,0.0600968532254294,0.0813137001763776,0.049117661387836,0.053800535742375,0.0218611191555923,0.0193335691080062
0.187362290861421,0.0580653568870835,0.0771572681722372,0.0863853949093599,0.0838681457139288,0.108183312369192,0.110869250714355,0.061728894758416,0.0780792244059609,0.0510606185073484,0.0554153754668996,0.0217359302443505,0.0200889369894467
0.189834453689062,0.0574299580080418,0.0783852375684049,0.0870538403825251,0.0822831434856964,0.10372503400743,0.114142457545166,0.0602955048167619,0.0796561694956743,0.0518280394950578,0.0548490775244889,0.0218306507363841,0.018686433245307
0.189976485275362,0.055158333130775,0.081763122168553,0.0871499247015188,0.0826464808497619,0.108540608772113,0.105899127105647,0.0591108025338362,0.0833272840466001,0.0505781018465891,0.0536469685533362,0.0224386742130523,0.0197640868028552
0.188272970000957,0.0577281159932008,0.0801162665224689,0.0852109852747869,0.0831432384022566,0.103018440590499,0.114925491503845,0.0611471421167275,0.0787339092697977,0.0500418929753787,0.0550721370959997,0.0221424673259182,0.0204469429281653
0.187135188075185,0.0565528710415071,0.0804716074398535,0.088955793720842,0.0845896966000238,0.105175858280474,0.110513802065885,0.0588170249388422,0.0792498524134578,0.0511487671852821,0.0550437688649378,0.0230841198971813,0.0192616494765286
0.192516248284419,0.0584538615157356,0.0795997481069353,0.0917775193955891,0.0788029557116218,0.102345683684514,0.112623748626587,0.0586304884824535,0.0778460077404261,0.0506931468341618,0.0545875919715366,0.0220589049343095,0.0200640947117104
0.196789936277033,0.0582688850749741,0.0772925694412247,0.0869984348563059,0.0830474383215409,0.103273929064581,0.108249876722158,0.0585999224285405,0.0808401292044054,0.0509977195139877,0.0548820264099495,0.0218108909561831,0.0189482417291158
0.192628353709364,0.0568035156401615,0.0786526837258077,0.0885572655101591,0.0829423870913761,0.104967685416546,0.114868520724331,0.0586759110068836,0.075030014370857,0.0502893303833356,0.0550963124771467,0.0217844341584556,0.0197035857855755
0.202907789558518,0.0570828939655287,0.0774280289936076,0.0849215039078613,0.0785406576681419,0.10257568293311,0.110728102600697,0.0592721473366035,0.0802644249914753,0.0499194245111738,0.0536546644439745,0.0229823897381028,0.0197222893512057
0.18820988642727,0.0583443730444763,0.0791290774169914,0.0859530281413498,0.0860177288262964,0.106196788031053,0.107034997829837,0.0624210136505678,0.0801832465695844,0.0507742680875604,0.0539599628061824,0.0221167330416565,0.0196588961271738
0.193600206282058,0.0574909574619063,0.0750929362778135,0.0868291692027681,0.0848726132292616,0.108002049886009,0.109077819032486,0.0592360895357201,0.0785339733210485,0.0495617304281317,0.0553008110701424,0.0227286250577695,0.0196730192148854
0.19455925971955,0.0574131534432787,0.0788371375470642,0.088474662861807,0.081114316247225,0.103114824666735,0.109748479433252,0.0585293407331818,0.0817622692237474,0.0502595369867541,0.0552936249028378,0.0217335301440054,0.0191598640905607
0.190241773620466,0.0579734338110304,0.0805780500618354,0.0885227198210663,0.0829990835545129,0.104611918339905,0.107507169955719,0.0597985941427926,0.0796517623038295,0.0513463231530524,0.0551343438513442,0.021752038630483,0.0198827887539637
0.193985735209195,0.0578677331962782,0.0802892158308153,0.0843368779785488,0.0820725543253684,0.106463888479633,0.109779774978503,0.0585425937120145,0.0808460244977658,0.0501858570040867,0.0549633011040929,0.0215753940073895,0.0190910496763094
0.198450342213887,0.0609273805904548,0.0798334931291632,0.0836878041398392,0.0817078263376076,0.100083707460788,0.113443975033909,0.059220175547579,0.0794544251246273,0.0508896478854988,0.0513636444479565,0.0219586769197186,0.0189789011689718
0.184435494439528,0.0594193359871048,0.0771178589816527,0.0859211257717535,0.082771799021426,0.103212985532934,0.117013230737586,0.0602841291864894,0.0813705168406043,0.0512954187952466,0.0551959648953179,0.0227260382290568,0.0192361015813007
0.195225682208109,0.059494133744044,0.0819169803475116,0.084926525318684,0.0817464829856774,0.10311027535675,0.108990605863102,0.0578359558517385,0.0800169939855879,0.049708258367057,0.0554282381914827,0.0224546675595968,0.0191452002206584
0.188853597987926,0.0573389559372462,0.0787963751835576,0.0865430149483638,0.0811904315928854,0.104042055779171,0.112077069481678,0.0612181581026239,0.0820556099893108,0.0511900647404551,0.0555822177857654,0.0216866702482621,0.0194257782227552
0.192527623893321,0.0558570208615879,0.0788309737328407,0.0866544317749299,0.0847416994684076,0.106735295615159,0.108937850685293,0.0595881390757302,0.0806960847907539,0.0510655759910316,0.0536820952256455,0.0213493591544169,0.0193338497308826
