Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
0.9147000592795762,0.9367667513827439,0.9432514246571523,0.9400430320231261,0.9565320672237123,0.9599920413886789,0.9169465991365597,0.9378696219760576,0.9067349208558816,0.9106888953151658,0.8491995851788023,0.8409849200431417
0.9145757781985115,0.9366455641152982,0.9431125123458252,0.9398004175299026,0.9567851066500063,0.9599741359858615,0.9169539190571546,0.9383060586143653,0.9064431326400848,0.9108843476977813,0.8491225727656541,0.8417233407453837
0.9148310708688597,0.936543143311162,0.94323990877985,0.9398121871410973,0.9565615748163686,0.960085652873067,0.917306776443122,0.9379667474611832,0.9065654841783927,0.9107007482435309,0.8493329602763156,0.8413308671826747
0.9145155215553198,0.936382985706835,0.9430741751463977,0.9396178058188007,0.9562275757822956,0.9599021469912793,0.9166569443662638,0.9376074884312193,0.9065299853430842,0.9105578314714275,0.8495863963430489,0.8411627627084435
0.9149011493865303,0.9364754267768871,0.943307871785823,0.9399818310529021,0.9566615188157769,0.9602160536083745,0.9170008049688828,0.9382414779627295,0.9068729540125543,0.9109193382772084,0.8493303861644869,0.8410726965741352
0.9147318303485495,0.9366011268822845,0.9432919736346203,0.939887941098926,0.9563112033851551,0.9601575332267447,0.9170340581743358,0.9378387657547437,0.9066332231373301,0.9108198990224586,0.8491789472997322,0.8410982902049529
0.9149883806788627,0.9365922626744747,0.9434159366594684,0.9399100142772625,0.9567203839600669,0.960437101037667,0.9171887993804962,0.9382729135892162,0.9066946090857652,0.9104827639632641,0.8489585153326812,0.8413190446393094
0.9142702638807274,0.9366337182972989,0.9432144353901757,0.9397390590387765,0.9565309269096938,0.9602059772715925,0.9171243134275413,0.9381867940197084,0.9064610235393484,0.9105571030176208,0.8489207642934228,0.8411597124629051
0.9145937943336129,0.9365703422229167,0.9431936433145913,0.939956456777156,0.9563793020874886,0.9598236984016159,0.9172829512336368,0.9378309358919699,0.9065328225357763,0.9106102579946677,0.8486431946745,0.8412277814645511
0.9144841606024771,0.9363355706256323,0.9432983099187952,0.9395051283923699,0.9564203773200876,0.9599822770988906,0.9168607179893182,0.9378626579894045,0.9066771331302435,0.910259404190651,0.8489974516094012,0.8411700238217951
