Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
0.882742539030852,0.9126596921749043,0.9215400370201948,0.9166340692986832,0.9398571198970597,0.9447489136058753,0.8852154021914184,0.9142468212593776,0.8722706392189724,0.8771493477733688,0.7935957049730014,0.7830456600143054
0.8824131086610323,0.9124879717792983,0.9216594263558018,0.9168031777815839,0.9399711572177264,0.9449602730074899,0.8856434769842332,0.9143566901524068,0.8720038923481463,0.8771765765411818,0.7937772471361431,0.7826139098285985
0.8820958629920909,0.9122523899668242,0.9211242728373279,0.9163777301968745,0.9393778204312322,0.944748784488701,0.8857147768906262,0.9142159867786183,0.8708405124372969,0.8767481660574409,0.7930188166207853,0.7826790202320738
0.8825275766003653,0.9121577614950603,0.9213334793864069,0.9167787155369903,0.9395321436737456,0.9444626902895058,0.885556715856539,0.914242350877894,0.8708555833246527,0.8770404445930506,0.7935004789894505,0.7824196718390735
0.8826079377404223,0.9126805036288502,0.9214241643718529,0.916706981163966,0.939780319060512,0.9446973176999465,0.8859593297367548,0.9144138004524356,0.8714105109154404,0.8770053771473121,0.7934731560844119,0.7826279626428652
0.8823127147593054,0.9120812503897887,0.9210497749976165,0.9165790453790361,0.9401094448594959,0.9444946243999683,0.8853688954383196,0.9144236727201006,0.8712695390819992,0.8766255398467302,0.793012669522326,0.7825567651024211
0.8824525499673475,0.9125815609583307,0.9217228622158021,0.9165881737066236,0.9398703517924083,0.9446810414518039,0.8854707581672311,0.9142453358451738,0.8711313407980693,0.8770713804829385,0.794035220671609,0.7828128855683864
0.8821087509646263,0.9126563230043496,0.9212311931039481,0.9164730112767487,0.9401871310678834,0.9443850416241609,0.8854392486113852,0.9143725415986783,0.8712648246168895,0.8769308612845698,0.7931096316033419,0.7830400545387582
0.8824883011473875,0.9128340239389545,0.9217480880790108,0.917219965916251,0.9402789254733421,0.9451235131756146,0.8854819425424775,0.9148484437224471,0.8714433073168512,0.8774461885730144,0.7939672918608527,0.7827712538823993
0.8822362950259494,0.9126220030227696,0.9216857410692098,0.9167182856952046,0.9399850510327054,0.9446974621792171,0.8854447495603059,0.914440729947206,0.8717680433776668,0.8766334204553817,0.7930247731999337,0.7825015854911567
