Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13
0.20557807811588766,0.5263691002813622,0.16233256564614637,0.05598948195925652,0.0017263962322211065,0.00014313663508546648,0.001560528206777304,0.009493971500426992,0.00032639794354626296,0.01522642903843794,4.949498977318527e-5,0.02039253774847187,0.0008118817026069513
0.20535747317749764,0.5267412710304189,0.16234157072864108,0.05594852175382244,0.001762598425894871,0.00013080517092615396,0.0015533495784373803,0.009458561933944403,0.0003381209593990242,0.015226077359903506,5.399887998486054e-5,0.020269057789527277,0.0008185932116026115
0.20656089299231936,0.5253937312415973,0.16226342437949906,0.0561329841239995,0.0017637352577472474,0.0001504934666056388,0.0015663280649182386,0.009537778224732516,0.00033186087363979935,0.0152181827899297,4.890546423398491e-5,0.020247395542548084,0.0007842875782293884
0.20679030503853302,0.5254896450350595,0.16220881360846215,0.05607079205299869,0.0018041914232680132,0.00014338832648906407,0.0015812052532811363,0.009414206288489931,0.0003497335060009071,0.015254275535181903,5.202213600029983e-5,0.020030749910990794,0.0008106718852447023
0.20384804087060504,0.527616335829982,0.1622682448191996,0.055867060673987584,0.0017425392808950002,0.00013859220161672873,0.0015795563066432325,0.009569792586402302,0.0003412942566319743,0.015358779453007999,4.483064176099415e-5,0.02076413230088856,0.0008608007783790298
0.1959801898921817,0.5344104121689,0.16260463691265217,0.05546374637451631,0.0017330286952460705,0.0001317296034289812,0.0015450506664722585,0.009698361844768575,0.0003329173285616339,0.015585735446150932,4.3701162325495575e-5,0.021619923000838336,0.0008505669039577104
0.20296482801538848,0.5287416698510599,0.16244524056319096,0.05565401815274083,0.0017116880941486878,0.00013666576331268976,0.0015676238123578704,0.00947506907383483,0.0003277865971397223,0.015289518480254864,4.555014025482705e-5,0.020774994082939025,0.0008653473733773755
0.20773521462401492,0.5248164648279677,0.16221973773811316,0.05602150637947041,0.0017214910056456048,0.00013554119090440945,0.0015781339816859313,0.009370072148498146,0.0003260413663025287,0.015167757952783776,5.004805487109812e-5,0.02008689657813031,0.000771094151612186
0.19867032313730387,0.5322797193981239,0.16223245930478333,0.05567041304862235,0.0017714917595846266,0.00014033824024247305,0.0015308004650301018,0.009502208048305039,0.000336812182513651,0.015539102602361984,4.441325321945569e-5,0.021409309044940796,0.0008726095149684253
0.19534370080504773,0.535211208363706,0.16199571483406114,0.05566877378553068,0.0017227964415787683,0.00014759285344945983,0.001552413343968649,0.009546166658960934,0.00033151705297115543,0.01566589479190874,5.253147992002386e-5,0.021855438487769944,0.0009062511011269739
