"Rosa_canina","Briza_media","Lotus_corniculatus","Populus_tremula","Acer_campestre","Rhododendron_ferrugineum","Capsella_bursa-pastoris","Fraxinus_excelsior","Carpinus_betulus","Lonicera_xylosteum","Abies_alba","Salvia_pratensis","Geranium_robertianum"
0.151709117200636,0.0644003253685655,0.0806685302477629,0.0865368480501936,0.0832682764113744,0.0985596225976225,0.102384126142949,0.0663473573506428,0.0820306317204449,0.0594356929919417,0.061980156519633,0.0326935684593351,0.0299857469388976
0.152074748854079,0.064468648549496,0.0808721791088511,0.0859530669484439,0.0834604158894183,0.0980661807859387,0.102381795576432,0.0663437642940955,0.0820136272062849,0.0595352048137689,0.0620265665487075,0.0327536597504324,0.0300501416740517
0.151740086217329,0.0645453003258065,0.0808314607891332,0.0867854725376928,0.083222481913244,0.0984727526398457,0.102499816399178,0.0661971079654755,0.0817376521338087,0.0594361601287493,0.0617587810331813,0.0326203409035378,0.0301525870130178
0.151263293754569,0.0645966760696506,0.0805607954341572,0.0866084750138353,0.0834839518968215,0.0985718577040877,0.102808874825716,0.0663708005609041,0.0819507975216615,0.0592529977874369,0.0619197165407126,0.0327957679053442,0.0298159949851039
0.15183711978972,0.0647115055968025,0.0809023394684124,0.0864193366292862,0.0833445949811669,0.0987334787146669,0.102220710770577,0.066021510279842,0.0817619179848304,0.059249984567118,0.0619822724053079,0.0327871578896453,0.0300280709226242
0.151375603755837,0.0644962145692741,0.0804710807607782,0.0866129553920716,0.083006529442389,0.0987156634776273,0.102447079900824,0.0663747914348594,0.0820910557895906,0.0595652403285511,0.0619891973112761,0.0327930564781206,0.0300615313588012
0.152366480325947,0.0642442614893203,0.0806358648832294,0.0866533643875365,0.0832310600398948,0.0983068081826586,0.102078555095004,0.0663906994110467,0.0818583501999252,0.0594717750488731,0.0620096544209121,0.0327223579186564,0.0300307685969957
0.151939224742228,0.0646589508870633,0.0808838062300129,0.0860371853555978,0.0833206757703641,0.0986075342592521,0.102310729858451,0.0663553075173022,0.0819455542218815,0.0594650428407487,0.0618851246919163,0.032496345627187,0.0300945179979949
0.151677881847682,0.0644285099378279,0.0810388901687447,0.0862145137189989,0.0832428821667803,0.0989971421024001,0.102479135997505,0.0664566530765048,0.0817727728849052,0.0592456881602495,0.0617017812176018,0.032787951832137,0.0299561968886625
0.152120251780222,0.0645732163872998,0.0809547258298429,0.0862356350041747,0.083561500539575,0.0981575311380768,0.102308133275019,0.0663228086608419,0.0818733095049351,0.0593354203966336,0.0616419607306021,0.0328908235409033,0.0300246832118737
0.15198621592574,0.0644691589460363,0.0806197610400928,0.086524440511689,0.0833165883891958,0.0985063400270802,0.102104388749883,0.0664725955523554,0.081922265819218,0.0593601399615836,0.0620434213324612,0.0327488804873716,0.0299258032572936
0.152263098404784,0.0645484444818278,0.0808609728569955,0.0862738421864507,0.0832062997373229,0.0986182824085838,0.102206680682451,0.0662614151507789,0.0818438303265338,0.0592819850667329,0.0619305045640252,0.0326788552912512,0.0300257888422624
0.152435354749579,0.0645119969115067,0.0806478106392724,0.0866259174518213,0.0832985946647777,0.0984318563592784,0.102410815318373,0.065998914713138,0.0819826175913332,0.0592071125065696,0.0618527483870457,0.0327561553799209,0.0298401053273843
0.151870664807219,0.0647182456356338,0.0809184400192977,0.0864980051869623,0.0831506323945774,0.098402084019524,0.102246657971008,0.0660748138446514,0.0817215296199221,0.0594155394820198,0.0619802619003113,0.03290665752742,0.030096467591453
0.151399602200861,0.0648624130889225,0.0811893993244526,0.0863445680994935,0.0833140921079562,0.098416689523263,0.102126046882111,0.0661799947887844,0.0820884100697915,0.0593068693179081,0.0620926283438717,0.0326794908818924,0.0299997953706922
0.151248849748939,0.0648627965301203,0.0805969854954686,0.0866751418406746,0.083523910153457,0.0982699026319428,0.102602724859466,0.0663131879776049,0.0819487338394119,0.059210621186702,0.0618772744958436,0.0328516552993778,0.0300182159409922
0.151874519327532,0.0645309720852021,0.0806441630127976,0.0867056258925293,0.0833560754303834,0.0987881021529413,0.102116317700982,0.0660059158926822,0.0818848588174629,0.0594044203773523,0.0619398907200255,0.0328303648250458,0.0299187737650645
0.151251804677276,0.0646465230963526,0.0810804513733083,0.0864347273711422,0.0833118313547623,0.0986259072766276,0.102704203504587,0.0660224233226194,0.0818595354539113,0.0591876883511697,0.0620864185290188,0.0327336243987606,0.0300548612904652
0.151633239504957,0.0646180991046108,0.0808991893904326,0.0863183554603145,0.082963495430853,0.0984858656231948,0.10248304911596,0.0662236002914176,0.0821115123375049,0.0592832435146564,0.0621489093338964,0.0327858594893609,0.0300455814028406
0.151540949456106,0.0646176877076422,0.0806629891556507,0.086141065334634,0.0830165992717522,0.0986633689112012,0.102661884595342,0.0663013658747289,0.08197314435116,0.0593661702228788,0.0623686803984238,0.0326343266291359,0.0300517680913446
0.151638047181376,0.0644139150148889,0.080694274909197,0.08688474977222,0.0833515642174213,0.0988043097542936,0.102102563649877,0.0661498583762159,0.0821142538042088,0.0591543579554634,0.0620169304689449,0.0326549647698752,0.0300202101260183
0.152217879177516,0.0646917914926225,0.0803016832719601,0.0868874107256618,0.0830518869979453,0.0983288178624354,0.102423226733434,0.0662605879302961,0.0815644982536082,0.0593987780301676,0.062176161438456,0.0327764514229816,0.029920826662915
0.151863569405357,0.0645544614010484,0.0807498246825278,0.0863723608770278,0.0833941692736383,0.0987912419047893,0.102319256446324,0.0659276339696016,0.081532192975239,0.0593398964138458,0.0621207149285369,0.0329323493003064,0.0301023284217576
0.151576980963632,0.0644810214706007,0.0807590179793665,0.0864885251038286,0.0830512051733822,0.0984220934042901,0.102627763651476,0.0661260669673552,0.082315466329488,0.0591073177770677,0.0621217440556785,0.0328181424658484,0.0301046546579871
0.15181073772327,0.0647087834669069,0.0808250330548022,0.0865198874830088,0.0835211559806915,0.0982883419200873,0.102596631546773,0.0659505945416919,0.081822463245248,0.0593836329346376,0.0618574663227267,0.0326937854651064,0.0300214863150494
0.151780429136791,0.0647048007601218,0.0802848867305742,0.0864515360416722,0.0833978743881599,0.0987776628301363,0.102172057758806,0.0663809733692623,0.0819800884259271,0.0591303167453603,0.0621508707462312,0.0327718299246419,0.0300166731423162
