Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13
0.12730665220998222,0.08254699321287912,0.11643108865675708,0.20437142232958855,0.08221900221357166,0.03921176508247152,0.025098408431668173,0.056257969053830105,0.027014740345083714,0.03837262143449255,0.021053464265995647,0.11198256404228844,0.06813330872139095
0.1236044675660797,0.08303799384553219,0.11569753896139319,0.20333738333570234,0.08161430274884884,0.038482095682806236,0.02482043153186339,0.05643288314675085,0.02690593419657505,0.03881789936323335,0.021275131598996362,0.1153195793329501,0.07065435868926845
0.12292407393749476,0.08307740523950015,0.11587911743192453,0.20295072714615459,0.08177262688378609,0.03837156959233116,0.024728720139000647,0.05652233344627093,0.026816810467811935,0.038910061478004375,0.021131729513350735,0.1156222388081002,0.07129258591626987
0.11628135273361186,0.08392963702824707,0.11473694628048507,0.19997512735678025,0.08084292984531875,0.03770847345116208,0.02416286358138477,0.05673367171043703,0.02655986203873514,0.03929988672440125,0.021560681518903783,0.12225820945861633,0.07595035827191664
0.127501810007887,0.08266518181126532,0.11626329771987017,0.20490684283437802,0.08211290713369679,0.03922467773105009,0.025254954237685062,0.0560362131069718,0.0269859541712421,0.03848885172831458,0.0211481703889038,0.1114563187941664,0.06795482033456897
0.12241053986597518,0.08323792422208443,0.11604927519431757,0.2027478438147867,0.08149993027436285,0.03864749558715103,0.02466201457069392,0.05655687824305726,0.02676409885867873,0.0384863206753482,0.021260768539143795,0.11634473645496916,0.07133217369943111
0.12616151179216728,0.08260216523862479,0.11606971578087044,0.20418246996488154,0.0820601794875256,0.038897258140657184,0.02493387054165459,0.05619762321835596,0.026988350735583706,0.03847204513028097,0.021227415763340057,0.11284925736516042,0.06935813684089746
0.12525236218161823,0.08304658063560576,0.11625748121751953,0.20335924199683947,0.08182123391495906,0.03890160596255935,0.024905087728332186,0.05616349719480449,0.027020411540304982,0.03850813947344077,0.021330067357309072,0.11368196913134926,0.0697523216653577
0.1260487302442597,0.08286705600992202,0.11648692009868565,0.20419929414052976,0.08192598307082116,0.03904875227850096,0.025055997838831185,0.056356638878083384,0.027055652270989904,0.0386630202114424,0.021062612721876903,0.11209700976114235,0.06913233247491464
0.12717783273208993,0.08268119973567488,0.11668033794246443,0.20444435498148006,0.08199359004915419,0.03903400266915994,0.025105771202277558,0.05642995597516461,0.027060888585014445,0.03846799465028702,0.021204933755894842,0.11149586184702018,0.0682232758743178
