,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
,11,-3.72545034145242,-1.77999193883579,-5.82542414140607,-11.4619333446067,-14.4417321412857,-11.7963718258748,-5.33001244624529,-3.41265811538005,4.32997233485003,-2.97098887720767,1.62793095432335,6.27344844441723,-4.97059097297415,-6.22298962746117,-6.778145869931,-5.94187081957898,-9.2106820142244,-8.18325966700286,-13.0383257449248,-12.0602647691262,-7.90360570459779,-4.02648237150788,-2.58700398477822,-0.568088279873791,1.68942325127546,-3.8417316621294,-14.2100750909103,-12.1833063232634,-14.5287629992827,-14.9248999297001,-15.5099877392727,-16.9107400907924,-14.1399646069744,-15.110717916662,1.70676864972393,-5.06109498053775,-2.39044912441341,-12.7327698915055,-17.937114413678,-14.6131789102169,-14.3369802862821,-10.9552338334161,-5.55467767363234,-5.32801793755971,-8.51825033879413,-8.76920714328207,-7.23877547573466,-12.094182850446,-10.3332462592857,-15.3547803377319,-13.8627731215438,-20.4945568798607,-11.0915957249877,-11.4187587447195,-2.73994427749949,-5.80574748809977,-2.51137321628948,-5.26227895219563,-9.2123722865158,-1.98751285224216,-6.25537942171695,-7.5001585256382,-4.72587424879248,-5.17464781441413,-1.61464909220922,-10.5102506549188,-18.2364962172014,-13.3570652609474,-11.8065866956581,-8.9221827818028,-10.9753173250424,-5.96613367234932,-4.10926391085741,2.41233035692676,4.9870557820841,-1.33676976547167,-3.15858411504132,-3.94989262812533,-11.8479865050963,2.91302245887937,-6.14547813662966,-0.528491539422248,3.54112473973191,6.81320094886587
,12,-0.832382102486463,1.2138116643132,-6.97050985692931,-4.11537090655747,-5.70896884974627,-9.01851060256695,-1.8946399202523,-1.14968137980577,0.64163979810337,5.41466720704875,3.85825934776358,3.27347182914127,-0.0495262867743804,-7.54200076144843,-13.1750196519861,-11.7692034034344,-13.0081452956665,-4.02783910803464,-1.69525803756324,-5.39836241313196,-5.13646636300882,-11.8384626783086,-4.90489405344806,-1.25500050057508,0.250183959344213,-8.74177181176447,-13.6732397022743,-8.0607420579172,-13.3540107129306,-14.7512023517584,-12.3854157088604,-13.1067488209274,-12.0473283294514,-9.55093340865005,-5.28863995220581,-1.78551611331295,-1.06425511290308,-2.67457268964654,-14.2503659285835,-13.6405438533766,-10.7904034744147,-14.8676793148111,-6.16172006630632,-8.9605050424625,-3.16879971689332,-1.74073876585726,-19.7329015655364,-10.8775387704723,-11.5785079052548,-10.0684133924715,-21.4939260038673,-17.4843632109942,-10.2671422440771,-9.53673424521867,-0.598522879453867,1.51608731944498,-6.15907866590305,-4.73641481157529,-10.3240294000443,-4.3902366421371,-13.1156406390301,-10.1511687852735,-11.5334584936736,-6.98240427011115,-4.50489205620534,-10.2369649100892,-23.8857988896661,-10.246717090693,-12.2429920317791,-10.3532387063979,-7.49723168083074,-4.53304513911326,-1.02485163090932,11.1004376322753,-4.08645440756072,0.442798760075675,-6.4648880462446,-3.00568767361165,-5.64574548601058,9.93287907125978,1.89398012508036,-2.56766553520947,0.702927481713687,-4.21502762865384
,13,-8.60617805458969,11.0199826266175,0.169243229439871,0.811009015257696,-2.39501409931336,-0.769486479612624,16.9023667610309,13.9490030267398,11.3400530640683,11.3401164555339,7.35178388921895,4.03529213881393,-0.546261511843113,-6.15150378142107,-4.13117750963193,-5.85333370576609,-7.91608127654263,-5.42103236039384,-1.05785045531502,-4.76143237136421,3.81150389247568,-2.27899779914378,-1.83065414613793,3.79115117214315,0.836719767509749,0.600211617270361,-2.5635893627591,4.80711847635348,-4.52524383884338,-12.5920224378478,-5.25018580612914,-3.04314969033658,-15.3996310605125,-4.68802831612629,-4.3281428568589,-0.102599056200233,4.07596508049664,4.95148392817282,-7.64468642604379,-7.38094706359152,0.107354624728941,-0.945508152396997,-6.70402613850911,-3.66223113744945,19.9488981157729,24.6074774725025,-13.5129527730091,-17.7896501377572,-10.2997366565469,-2.21676450562018,-17.2503740184961,-13.3171787428278,-6.02257718218107,-6.90572804317799,14.4057275428072,16.5849137768505,-8.23027783106136,-8.38114129177211,-2.54542084414061,6.49076253857857,-6.14090693560502,-3.33309446642215,-5.22862718613214,-4.05692573226042,-3.30659382515796,-12.1730401677105,29.9238356142764,-5.16480880509653,-4.63030929631395,-1.85545471811838,-3.44219794396395,-0.12788109354733,-4.22775793245501,4.4118246888529,0.898362939637536,2.24785629668713,1.76193600741681,3.56641145320918,1.95048970715425,25.120933227925,25.359757137292,13.4381259456732,0.0354524964477605,5.7595849987124
,14,4.75552451183967,-5.5954768171141,2.87696200037999,1.29217711624642,0.301062064692815,5.53341531840351,41.0648143900798,24.5368321133478,0.982276871763588,0.99695917903864,-0.12472078503788,2.64039406506208,-4.23951790736692,-4.78809389582193,-9.41079567883025,-5.07913139198081,-11.3462028315689,1.19379322300847,3.67068449716589,7.25256538617896,20.6237605637357,-0.793683310606866,-2.62352401730004,-4.01174102941332,-2.43116475315401,5.85228781546084,7.75614273652718,22.4230294277199,-6.28460255181335,-10.4055114016305,9.80228456184614,5.00843958832638,-12.7144400685252,-9.846860106436,-1.26241726028957,4.4879101641277,15.1863273026906,21.8881801931061,13.874268768534,8.90136272053815,5.8502678345917,11.0295645735669,-9.45429644846217,-7.21582446940693,44.1830234890786,56.2293801766004,-10.6593685538401,-15.8379369020622,8.85310052476234,10.3155831040717,-0.920121248894247,-5.74336510147577,-7.35526926592638,-11.6521726408309,33.5918837058189,49.6183405094957,-3.17244657606079,-6.00179558219452,4.8117515669137,14.6630522764317,-3.89982600448957,6.85134442578828,-3.22478722367669,-9.5875012136944,1.29906566270847,-2.20641166091445,33.3361007246895,9.62477248468895,4.96827230816098,5.06395695696938,4.8750267054279,1.98854548673899,-6.77203299199255,8.77132988201811,1.95067103713154,5.03951854298157,5.12211209540192,7.54766660211362,28.6829030165668,59.8917365170933,46.0780242740816,35.8081644778922,0.0388101470762194,-3.28289488583323
,15,-7.13526576553659,-6.48211940141573,14.5666148671239,16.2788503255774,24.7102507338318,23.9747518107292,88.3747703895901,54.4704592631788,-1.03633465469193,-1.41480401530362,1.57934732898502,7.46527853902762,6.33748793131508,-3.7265464949819,12.8237293666284,4.40198559940018,-1.92606037293126,0.877983050850617,20.0639960332719,22.6727042611519,36.3457006772746,26.9036416369904,4.2519381414927,4.76950133992204,-4.1585012816754,-2.2834934146631,40.6186821252459,59.4638034746949,8.29150889869561,-3.38041560567854,35.7576764791575,38.0755706415148,-13.7916708954604,-2.45826647935155,-2.22217553484188,-0.602166525303801,44.8799004701846,55.6591396036088,31.6198208896908,36.8882256323641,30.3725904034532,35.9986337331811,-8.57538416073476,-14.1360264026016,100.193482989566,118.167110159633,-12.0150211977275,-13.3464340008163,30.7802906480447,28.1626138629617,9.57054440650109,10.1425261112963,-7.10983306435674,-13.7157747506621,78.4102400903921,99.026281866059,-0.442885302532432,-9.19970701825832,27.7274093787387,50.9131896265103,5.82363771374639,21.3370186909606,-9.00738878399852,-10.0671876817628,-1.6315877975253,6.49761660647937,50.4646847868489,29.0030539874087,27.5740278516837,32.8038271604337,23.5553832386054,20.9780356451561,-7.69986738941179,14.0254412749618,0.518531311401603,12.1973275777173,20.2407714720634,18.9995912000077,74.1037032865825,124.451022841411,86.6940805335303,66.2155051912018,-1.56329160991572,-4.80199529979973
,16,-6.70167210576847,-6.69719726618996,33.0829476135132,28.1097550200357,66.4534716421431,71.7584883777045,184.675763123242,116.534504990785,-1.26695392098145,-10.9292426190091,3.83540650244504,0.769850932987083,-0.419294441298007,-7.38693852831921,22.9720416836126,22.2862025605968,7.46699499127726,16.0159703199147,54.0941784048209,60.1749257923934,76.4101536785438,68.6462351155219,-2.70922439518426,-0.915228882892734,2.59608316412778,-4.09431608176601,99.6410100071903,133.000898860008,30.5081332010973,10.1026339466616,90.0032202623242,105.270732479619,-9.76530268743909,-4.4742632323082,-7.83749766082838,0.948731449953357,93.604963794377,122.835563253055,66.6325416115201,72.3442938259132,67.5882670605947,80.4586975432699,-9.24873320328197,-5.98409049535167,201.945015948515,234.039149596093,-11.6473489690484,-11.8542252588968,82.6680034602796,84.2410041708868,44.1553025700932,39.7850008756409,-6.04885569539647,-11.216543602598,168.261745060117,205.290034428295,-0.606762575311677,-4.8610614783438,64.1248753518057,97.5935665267511,18.9795975602069,56.8527714314846,-3.16328210962183,-7.16757609895194,6.51149980599212,29.1419814173801,100.434296606749,72.3185180729411,68.0394516830211,71.2880007927065,53.4417439452659,56.0401779427311,-6.01001474236409,15.4380658165965,14.1961097192871,27.5220175966201,41.158753363105,44.5900029781296,180.693263473365,252.020991503642,153.312283277188,142.968376416125,0.123126313452758,-2.49473859087675
,17,-6.4140071168863,-1.62565518770634,80.3220936529824,75.3725314501498,150.019166348244,160.523290620037,358.742095766316,237.545192780499,-6.1531370387047,2.47956552810683,3.60530965753833,-0.980107702869645,-4.38830233866247,-5.69457906353318,59.0161043301118,63.423835991191,25.7629194189035,37.4010712590025,125.171941090511,130.056962392455,152.064364452365,154.513461390397,-7.75037558984013,-7.60071743229901,-1.35532344207286,0.434949542573122,212.005879739052,250.87322310015,70.8882404990941,39.8684436408907,194.487271290615,217.958059340896,-1.43891924584432,12.725715247002,0.29058625935977,-0.54998696284747,179.1289430253,232.295673389209,106.579017965402,117.916049635224,144.981181563833,171.89705615194,-7.10746470403046,-8.01153347995341,381.832079107412,443.78944568096,-1.62617792503806,-2.12924800582186,174.904749744538,183.24755859062,116.48556077815,105.108011783055,-6.23730106044013,-6.23042435253365,309.443537999955,396.658509350721,5.0157491887685,-4.28361761796396,149.170030835041,195.500275521189,40.7904941463053,119.460987213939,-7.24866978029468,-0.0589716809631682,21.8224182622284,76.2362313822159,182.231244380277,158.455994143466,156.28577800281,150.411113015752,121.797147353876,124.138814328113,-6.31948249760171,16.8648439751396,42.8679810746189,59.971119907721,79.7394730446281,94.1951982041842,353.33116502011,460.816371353705,288.161656747151,282.509132526587,-4.35874842869316,-2.9235224471222
,18,4.19855787950974,-3.93221083698427,161.559275659821,160.576094932501,298.344529336511,307.562458559042,630.776598606213,434.059604496765,-5.50346302500338,-6.81125957754966,4.11277142629569,4.33122998784393,-3.68919498308742,-4.87040441923909,121.231993784945,131.587389643307,71.7836536321174,89.4424993780781,247.530022390824,260.64756769739,275.340920614617,276.850453435022,-4.53158082585151,-4.61892469859595,0.781865568319063,-4.242887260717,393.681027739486,424.49446727267,131.099826054479,83.2452134906866,376.068529470104,420.827351407313,11.6358107280385,22.032916917366,-7.36323481824957,1.17257016670465,296.242898278577,377.974441506618,155.019956779964,162.78850152451,281.952089558422,306.867839225652,-10.9897108128425,-9.73752863383061,638.471293454603,759.318723476179,16.0360564046041,15.1830979882307,351.312335753882,357.047210804133,231.440449463008,190.566284032755,-7.43962108047799,-13.6350036718559,520.093781405608,668.660145055324,13.9790869202138,-2.24630949822631,296.383046530175,381.865647631782,75.2391772093902,233.952014413137,-6.69160508218329,-6.19442164414431,55.0455615139654,154.93360379427,340.150529857253,316.664928969045,304.464900183287,303.828555543048,243.547596097977,242.937690449339,-13.4809480052622,5.66508782683013,103.60351812618,128.403201647126,171.782169513071,187.476847171611,584.994324091326,711.908299556678,507.339782158495,528.0656226102,2.10216933611127,-1.05054071745963
,19,16.5874059349499,17.3555479950974,310.305350891839,307.47778167621,496.897082556406,516.759882104632,959.137127537731,730.384277223675,-3.22125252621845,-3.22596128901159,8.34256007944441,0.425317634866133,9.51846513166765,3.60945876396227,251.904307825445,254.319264858204,156.208805293914,182.110432223691,470.552632026162,476.489200480933,452.764903665076,492.263964817338,-4.29825008127182,-0.452726734827138,2.27671722148762,0.497080143039057,638.828293938364,632.991901113706,220.155566646376,157.517201450009,685.486220069628,745.58860886807,47.410349807461,57.8301422202039,-2.85064322624476,4.0924938253761,449.144541957583,557.862645162412,186.890873848976,202.245006994567,481.855459850693,492.000627866801,-4.33650508362507,-8.50270953883046,919.855972768359,1083.1793408762,42.5633954401264,46.3472841527391,646.707424212572,656.212262607145,419.153624193354,310.207163317093,-10.941843783799,-13.7777402577162,741.37108666965,973.594808294784,42.2769917672731,6.69598806928707,534.581977217436,678.509138838814,111.477352442337,418.754681919247,-7.61964815642887,-5.48998196437014,121.859366454234,305.690817224567,593.815778046509,581.128936490835,557.871688868831,548.42910973932,459.321654131454,463.05906744,-6.94945952172702,3.44959455745811,208.818672788973,247.97057286801,326.179303215371,347.019103652337,824.983321079134,957.971535551852,812.825215540801,858.513854986597,1.48745957217261,-2.91146958164745
,20,39.4433360023531,27.661326673106,560.661399920506,548.070715869542,720.512989553545,768.04936347959,1281.40768892055,1049.75424593104,-4.68852048202507,-4.5465921637001,0.786607973209357,3.54064858620359,24.7111185438857,26.0818334617234,463.577984386172,467.797745257771,306.89113440109,329.686811688634,789.612602103487,806.500088107413,656.74087583507,718.877129096086,-5.4853787179004,0.370882844647895,1.95532517330867,-5.87699493009268,908.169294166472,841.107517684766,339.458736810506,269.704455845876,1049.67530010411,1134.58200618896,111.855384198617,119.508406760853,1.38506139674473,5.1573954504961,607.051135234855,739.442686156592,235.449918782033,245.526148889096,717.000540286612,684.642001432669,-0.314445027261172,5.3432020557384,1175.21263789649,1384.21648905966,100.430927752221,110.558856295006,1033.94807478152,1022.23069330832,661.562787985972,452.415081356771,0.667056181905082,-7.37180583592817,943.647842298088,1253.45348391665,91.944664290329,22.4627915704336,851.362528089528,1039.77202687817,148.122038428122,671.261999207118,-3.52515527457308,-2.87971692890551,232.993526453973,547.693580410154,904.361779650918,938.425385252175,883.819557149358,865.44630646705,806.744911229835,800.270433977575,-4.70828763972395,14.5681390900472,376.50478337558,429.561295855849,541.192266058649,587.035917300281,1048.21209329787,1184.74167895875,1115.15375574828,1186.26086152523,4.58079262528281,-5.78629410602753
,21,92.8382999670162,67.5456417614319,868.622696181665,855.493158263166,945.224413889107,1020.42232980538,1598.9740357297,1361.47459123186,-5.72077132667482,-5.38120318423898,1.20245292066738,3.93374277261819,56.0287857949247,69.4656237539548,734.626912646096,755.136487360163,528.989137170262,552.214819185587,1119.80373084702,1150.4216966025,849.62999714876,936.858533019518,-1.97750127185509,-5.94563555362356,-3.38948061476049,-5.36003567147827,1170.44325094789,1047.81591184361,468.06126663464,390.427020436266,1403.78164279687,1508.26705938614,211.416714316991,223.917115962188,-1.376842754883,1.57955951939039,757.079837345818,916.082132130764,268.714423787767,287.730319985659,948.471771523135,874.214878355923,10.2169899642863,10.5353238339362,1405.71164654063,1658.74355753499,194.794234038499,228.037271296642,1427.79115075291,1383.75137042546,902.20192045998,584.676891350003,-5.99252044492368,-16.5771278155603,1123.82082711239,1500.57695026506,174.940119136435,50.2386065716801,1167.16956277404,1394.82278262117,178.822870600119,940.861819035745,-0.284826055632038,-11.0667798873656,431.535705242302,827.899609055569,1206.71006864171,1301.39076721543,1212.16556592047,1178.73312528972,1181.5594711873,1173.03567946459,-11.2907360200252,-0.918166901488803,568.522083306354,635.167048909366,775.809852984303,840.866497893126,1254.11986468451,1384.93132917319,1411.53779099095,1510.15873508923,1.61140266933944,-3.87289839176901
,22,177.483229926586,144.295004311353,1169.91617471158,1159.21125747277,1165.29312136077,1266.70175851254,1881.87655781484,1659.28925176725,-4.16291027704165,-8.22782405670523,-2.56482801201355,7.27249747117594,116.017044373208,141.612491939092,1001.41958800519,1041.26981308917,810.830533022349,815.089094505281,1446.3912896286,1498.98649791083,1021.04644112973,1129.61476895739,-3.94097287251316,-0.793575781967775,-0.581070979815195,-5.17056182478427,1416.75974064097,1242.95071587979,620.261861634159,549.071354541471,1730.90485344748,1857.66093959492,412.549035901501,427.41188075068,0.0975770509749054,1.98816299896862,898.533867356911,1084.07647721565,320.904266823385,340.140143642242,1168.23787073349,1055.28264289112,32.4551743344296,34.6798707364478,1603.1735161114,1891.24188835447,385.074161835907,441.141426579149,1805.48853604953,1725.17180219716,1137.41354756265,716.658231969091,-1.91975100895343,-5.23896290804578,1279.01844255258,1713.5191164318,330.388426993665,112.458468459511,1470.88988903366,1727.69954258514,218.901206057727,1201.1680811687,-6.5142426600878,-1.80121305807415,691.588527004104,1103.62919031181,1486.07759887094,1648.81987323165,1527.71052016006,1472.69130426248,1555.32617543777,1543.26677678396,-1.64362233578458,12.0033004098987,759.723272671354,832.912338650524,1000.10750096053,1087.24918497224,1430.37011090537,1558.58978564915,1680.52660454536,1806.65260951785,4.20536027000617,-3.07812646904949
,23,339.644103304533,279.556395273137,1450.97339745242,1447.2082673724,1374.73506549807,1494.41099109456,2129.90098876154,1924.11052980656,-0.566196308930557,-5.87860335643154,-2.62386131462836,6.11430643882704,229.375663979471,281.648647793826,1258.62042225939,1313.54162327917,1101.61994309523,1077.13465115219,1756.3159741774,1833.11916515938,1169.6012147277,1300.04359287924,-5.6274728319413,-3.88770605474383,-0.0994671590760845,-1.91780602887911,1642.73504255754,1427.76558096654,769.560070398521,705.563037394547,2034.04402816275,2170.97920252657,739.491394019718,744.446472324591,0.400419015824809,3.63203559564272,1032.77166765287,1244.68377307099,365.347282195044,391.291515533345,1380.77082096251,1234.84687032897,71.9083053394111,79.9984725621744,1787.82994145538,2099.46253635906,654.067477847741,742.77084298406,2155.90018822505,2035.39213100364,1364.09802719099,848.845369431735,3.11351215378227,-0.450750266824798,1420.45077078023,1905.11535070678,563.063993289912,225.378782365019,1749.78835031105,2025.53975597538,250.614753922326,1449.34827268648,-2.52425980074395,0.80849340598661,971.202298074666,1367.25433809137,1738.47533073811,1970.24341637337,1811.67354914839,1735.95777168196,1913.98983164995,1894.80924311484,-11.5272798460896,6.26102757633362,932.639290472396,1014.59945523994,1204.24828355057,1315.14041558808,1587.63384944167,1711.65668174605,1921.68241179154,2071.4815892168,3.70870479915493,-9.18812334685026
,24,563.026690648715,482.668517499836,1700.94862672086,1704.45695125113,1564.46720332119,1700.5068372308,2328.61926164131,2152.20317196794,-5.62344296894616,-0.242083115185324,-3.66827918753779,4.37752530836769,412.504050081159,512.919994353217,1484.83118020847,1553.3590272124,1383.30825212536,1323.98085009172,2023.10238661167,2121.13723361128,1295.66166124127,1441.57772653946,-6.70927171034191,-3.94417730547093,1.02563817525106,-1.62340019475914,1849.429539169,1598.16571931547,914.514338911316,861.392753957954,2298.70960498902,2445.95547993795,1112.08404722588,1096.09186316821,1.21693966330804,-0.36650439667892,1157.17660864336,1396.37380221813,409.246847482987,440.399886032047,1576.99083293544,1404.17022384978,142.714870159458,153.974976265502,1945.51217593551,2279.64779760216,962.135351068813,1083.07997949203,2454.48080722534,2298.20435057623,1570.27895916151,975.136305312539,14.735528015372,7.20405785415278,1545.1405090017,2072.07876026215,815.244057112535,413.645631855837,1990.38029145306,2281.67137524412,282.105016278795,1673.48700037504,-8.42472682601237,2.59070133664727,1235.67853183355,1596.3518187649,1950.73779755415,2239.81347577512,2055.9750525389,1964.93734616813,2227.88039165202,2208.38276120788,-15.1252672816886,1.32307062778455,1078.74738173695,1173.85813227195,1378.73170741843,1508.9902453156,1783.76569760263,1843.93045043688,2122.06262483541,2289.23986889413,3.39604634811622,-6.43307548228267
,25,807.399579924177,736.081292737855,1921.66963132114,1929.58424558355,1737.42177380901,1887.39687596302,2489.13155387133,2333.84364343513,-1.73779999359613,-5.79863356990245,5.07160069734937,-8.03962394693281,635.561009621533,799.669208035335,1686.5527645153,1765.63219115938,1641.84954084077,1546.38700633506,2244.81782613974,2359.10794998895,1406.63711777951,1572.69138176463,-13.3675956507495,-2.4483872259234,0.414729187369176,-5.34032461485231,2039.57064872215,1760.36798513975,1054.61977349351,1009.99355135658,2529.49158562124,2683.58963538676,1465.71150451546,1428.5138766006,0.940947502170275,5.68329153250716,1273.00624732498,1538.06844949322,456.443229399134,489.210379834661,1761.24274167271,1565.00661315346,286.435988735306,293.671115777483,2084.02797284255,2440.28073185484,1264.09634530693,1414.63876436018,2705.76280416622,2521.11361963729,1761.7868202143,1100.91868709614,26.5015203248254,24.3554548650782,1654.32016068483,2218.30598224959,1058.15220037798,669.827635971293,2190.22331877407,2501.05662594246,318.092468394049,1878.90163169021,-1.09449037622744,2.64958439474049,1477.15692765365,1795.90598307779,2131.52831434917,2473.44424814078,2267.36191309522,2162.99696169271,2497.55017187392,2477.65236735707,-8.1348851023522,4.18180437287901,1206.54402776937,1308.51424404119,1528.77915572138,1675.87418112711,1967.48222077068,1962.34668937738,2292.43082530813,2475.7191432591,-1.30935793003573,-4.16583934530809
,26,1038.42314730006,981.927314948219,2114.67958683629,2123.50194136219,1887.35649088084,2052.01214755456,2621.77432038979,2481.16591536108,-4.36135662895776,-6.31625237726303,-0.786755119645022,2.63875723026968,853.673389522607,1078.61909899428,1855.24155207314,1952.60091575275,1863.27560168821,1740.79271095674,2421.87349161615,2553.4454279576,1508.57245043783,1689.46526458044,-4.84884976328749,0.664575599375894,-5.19289462502093,-2.42945187565419,2208.62849389973,1908.34434667279,1190.4247631083,1151.38671678556,2720.86606524191,2886.77004492594,1773.89472976619,1718.76651831115,-0.491248743677716,-2.81317030223181,1378.52080869377,1670.61347517746,501.88596376912,535.543921223461,1928.37962259888,1713.53663400227,529.886664411899,541.436221083936,2203.85003664985,2581.36499826672,1548.94231578553,1720.66941051193,2912.32431587207,2702.80079677439,1932.74698817005,1222.65879701925,64.3745911059136,47.3322853733011,1744.91624547517,2342.89843982551,1282.95881600982,947.189779289324,2357.28292317625,2685.42281398869,356.48263108048,2061.08149509311,-1.89233447805009,4.20777473363978,1680.87197081392,1966.83285317321,2281.68366712569,2667.05777666268,2453.02799777142,2335.03760621496,2724.16488608233,2704.84431932094,-6.78691551201155,4.18834028300262,1311.1056271462,1423.85438746377,1653.52186374926,1813.75406896139,2138.9672032149,2064.5202189115,2429.44978626116,2629.7964797561,0.52176852483035,-10.1828616016919
,27,1249.60499149849,1211.22411651167,2278.08901749791,2289.94557434208,2021.67087378179,2198.3203502194,2733.76459746668,2603.41244166627,-8.39335539926606,-6.17759466050302,0.0743019532810649,4.00513803223112,1052.65886980479,1335.18482984982,2002.54101519895,2116.75552397112,2056.48737382885,1911.14837162014,2565.6732700621,2713.37798125854,1601.5606121082,1800.10172715858,-8.07507469257507,-2.1409977570479,1.98225014168429,-2.6093660244137,2356.53911504352,2046.36963185308,1313.7046382059,1282.29793332716,2881.85542210082,3063.30547645889,2027.16539696662,1954.40430978443,1.75709247612258,2.89436202307206,1475.62683905777,1793.91769353066,548.477319233735,585.590822939933,2079.45854432207,1852.25563795004,886.43448979137,888.339106765563,2309.28004583778,2705.09359656949,1807.99735244872,1994.21577337656,3082.72278468182,2858.20626087005,2088.83257591705,1343.89933194244,124.052088018303,105.332289105319,1828.6296358936,2454.27311225904,1488.01612053024,1213.99090053231,2495.66769217487,2832.88524022635,391.216918700938,2221.85513062266,5.88453784552848,3.51780606339071,1856.95057003045,2111.81978106045,2411.35310918444,2833.74145299467,2614.80171319063,2484.79954954867,2915.44136132277,2896.20216883406,-6.5047991002134,2.90489112784508,1403.6249524322,1521.05840204021,1757.03775095515,1932.44575262521,2240.37507544585,2154.34875466056,2546.09232111592,2761.51606104252,0.971547641469442,-9.70425431312287
,28,1434.41344146804,1420.80639388865,2425.13768043939,2431.93582443512,2140.44865244833,2325.16863111686,2827.93872456062,2706.54507773472,-1.58776161427659,-7.05157973024734,2.60771554724761,-0.691072610662559,1226.66012522342,1560.03718577064,2126.19385160171,2256.89502337105,2220.48868363406,2057.05471652799,2684.86560268774,2845.68722954085,1686.27232427729,1895.04378080805,2.20619361711897,-0.185087064960953,0.0300636502047382,-3.85387019873042,2488.02698538624,2170.60294943952,1429.81253397686,1401.77140055405,3020.39047244729,3210.70983605931,2232.18622144021,2141.48120432939,-1.41098307770108,2.89435532674042,1562.31271635721,1908.11641833931,592.157584802219,634.659823607694,2213.58468669373,1979.69485996262,1242.66655360938,1228.8811709082,2401.10663963873,2807.57306070533,2035.49275174015,2233.31743861359,3226.11615242986,2986.2038152205,2226.14640051188,1458.36630372071,240.087484865994,214.914565238458,1897.98100959578,2550.75996924243,1668.97485869804,1459.42445274504,2614.27237483053,2954.53098116688,426.669949763952,2366.60508227384,13.5971011221859,26.5664856545013,2007.08038352538,2236.00512190852,2517.48085650757,2970.3948960073,2753.91483719808,2619.72166958154,3071.89180470534,3055.87299842325,-7.11545784798227,5.45083483725375,1485.9559511375,1609.03881357926,1846.09986696277,2027.44249204619,2329.70519458143,2228.22421193055,2652.05538261472,2873.59091011549,-1.11699615348198,-5.97636279541894
,29,1594.28636950449,1605.51024867945,2550.07006195176,2558.60028202485,2250.04687161765,2445.12505810733,2909.96140472426,2796.33377119453,-1.84424783560553,-2.57150760158856,1.51009959699104,-6.55802557179186,1378.53165944831,1753.26474760013,2236.1602418678,2376.54003627589,2360.5459349701,2180.02026167995,2785.1898502811,2956.37528785792,1761.25145935495,1986.1849539376,-10.8571300302078,0.113258218539158,1.77402368246885,-0.495206303888608,2605.84668073609,2291.00938318168,1535.22799944256,1512.6927284011,3135.67360042997,3338.01383507431,2406.24818058345,2295.25394813039,-0.647416479686399,-1.97170377093016,1640.82224255948,2011.83814280781,635.566297076776,686.745397376692,2330.79802353182,2096.6001476595,1571.63523051866,1543.13725666477,2477.84007313272,2899.27724287273,2231.79662439784,2447.04522350785,3344.89821875281,3090.68166549929,2346.43794552943,1570.25625361153,449.670039731901,397.73941677842,1963.32160996686,2633.55196099412,1830.6665309127,1677.97139638788,2715.58278496885,3059.51826184829,455.928718806282,2494.10012023018,27.5553787591398,44.0914200336224,2134.97121495148,2343.58498305518,2608.02821909757,3084.10828118225,2877.74140528908,2734.68847740656,3202.85031222315,3194.34353229782,-5.9644187549743,1.26106736184101,1559.54135219473,1686.42342721527,1922.79991589652,2109.90554764036,2406.99297236189,2293.97218691804,2756.50235820045,2966.03502382953,6.11983584897644,-1.0384855645093
,30,1729.41631840999,1761.81949423311,2652.67920736509,2665.92238273742,2345.83127326855,2542.49582894518,2977.0735801492,2867.98120079925,-1.57445243901157,-0.301925378623309,3.49054698308146,-0.443068839829266,1510.42121358522,1918.56199327486,2331.04160084293,2477.07550443747,2476.42941087828,2283.06040335984,2864.85674544003,3043.89851764393,1829.53655690164,2059.33472345916,-3.6794077707923,4.00333484431167,3.70236863938771,0.457272585372721,2708.99291383742,2395.09404150955,1633.75616490021,1612.1234130204,3231.30344951585,3439.10605116569,2549.32423833056,2421.93369148456,-0.67314530409476,3.60481468555236,1714.68041852179,2104.20098314806,676.866546659468,732.337809219634,2433.23265883879,2199.21788924911,1846.00217892756,1802.65121766318,2545.71296043445,2980.53906702716,2397.45218047367,2628.94944410003,3437.01265946872,3174.44113689173,2452.25793248514,1668.92409398794,774.962831649332,708.781903923271,2012.88870741789,2702.88103344374,1967.88673878851,1866.01028961535,2797.19568807249,3147.63581138298,486.616365592781,2604.23040269454,56.982036422221,90.4054832707943,2244.06796041045,2432.29167191956,2679.87793829497,3176.78670323393,2976.56203897788,2827.46316195337,3310.05164422997,3307.7902222049,-7.3786614548244,4.33167464162943,1620.58826394947,1747.67972878393,1987.79864193023,2177.91919351939,2468.33152778406,2345.92358932162,2852.04127847484,3043.4331154592,0.796946625557666,-2.40003853310327
