Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
0.9332181958957351,0.9506005890033855,0.955424323524603,0.9527515256989326,0.9658485397448431,0.9687244352154664,0.9348510662890407,0.9513253150000515,0.9265703268992311,0.9300285533084143,0.8810056561936603,0.8750581012016752
0.9332786418888225,0.9502694856540426,0.9555305137160266,0.9531071767026686,0.9659226389205474,0.9688624807893844,0.9346775613422403,0.951413385726601,0.9264967266408012,0.9299342403380757,0.8819379418693903,0.8750958683042346
0.932767528922261,0.9503252221454934,0.9554448580584117,0.952453685640938,0.9658370936663027,0.9684998370240998,0.9346364174948006,0.9511346967056369,0.9267129415509696,0.9296569273764684,0.8815009721443889,0.874601531207746
0.9328860044358585,0.9503277176532899,0.9555239996284289,0.9527718223692366,0.9660321887103149,0.9686947776649482,0.935098739963886,0.9516896382900182,0.9266088206507769,0.9299260267704128,0.8814328932898368,0.8754188713134108
0.9330082258797243,0.9502221008340466,0.9552770811598704,0.9527554265169623,0.9660043036563469,0.9688892207914476,0.9351666621542825,0.9514925732744706,0.9268199148471463,0.9299220640986405,0.8814138512537395,0.8750155481540743
0.9329657291438794,0.950323814073896,0.9554548403794182,0.9527949046160812,0.9660201297704007,0.9687968820593633,0.9349102444661612,0.9515401375233004,0.926628733586922,0.9299309108064632,0.8812027202571359,0.8749799308802071
0.9328041189737768,0.9500676812260859,0.9552854135544674,0.9525963916994143,0.9657471909418899,0.9684665509636937,0.9348582416958368,0.95133237501478,0.9265975173745732,0.9297495834588453,0.880919311643664,0.8746687286995825
0.9331560959285259,0.9503999033237441,0.9554018192280173,0.9529163883098638,0.9658802306502258,0.9688076924547449,0.9350171218483355,0.9513647773360348,0.9265635614474511,0.9299017697824852,0.881627644324717,0.8749068575200722
0.9329801609323246,0.9501516911005162,0.9553856161449061,0.9527118373085126,0.965682999715302,0.9687548480924488,0.9348752823191079,0.9514941102761836,0.9264189791976315,0.92969879364592,0.881181333240472,0.8749907470198148
0.9329335901171228,0.9502356294148521,0.9553447670677218,0.9525606556858063,0.9658048888545904,0.9685369359453819,0.934994347822337,0.9512865581302046,0.9266735204072052,0.9300726223444751,0.8813101514612796,0.8748116095550583
