"Rosa_canina","Briza_media","Lotus_corniculatus","Populus_tremula","Acer_campestre","Rhododendron_ferrugineum","Capsella_bursa-pastoris","Fraxinus_excelsior","Carpinus_betulus","Lonicera_xylosteum","Abies_alba","Salvia_pratensis","Geranium_robertianum"
0.186625281156153,0.0597257589852683,0.0827480555498934,0.0865387730201193,0.0838302982634018,0.100270768510535,0.110227253944537,0.061599234572974,0.0787061736646949,0.0521162488682687,0.0568088001085965,0.0218464733762594,0.018956879979299
0.195075714123516,0.0569073961593849,0.0805859098343092,0.086549376165179,0.0848671932267082,0.104248598527387,0.107549565029992,0.0585062405985131,0.0790019304453914,0.0505188869773263,0.0544724509697714,0.0219827168147937,0.0197340211277281
0.191108008952508,0.055762611060421,0.0794907505006621,0.0844197864962995,0.0851400826852499,0.105699621447006,0.113554270409704,0.0597889064169116,0.0805809340663288,0.0503255450097596,0.052904062179108,0.0210374183376582,0.0201880024383833
0.189823728135117,0.0558037293688314,0.0790230131296866,0.0869556406823159,0.0867982213336035,0.104810926854343,0.108971404779168,0.0610757328767507,0.0771500575481265,0.0504938364514844,0.0566520850476596,0.0223756577250628,0.0200659660678515
0.187915478887472,0.0590269835003604,0.0796331752844036,0.0878945892095973,0.0828448890114043,0.105267826217619,0.112625188866517,0.0574053671398352,0.0812862809268627,0.0502865160140911,0.0547149732992641,0.0215607124220231,0.0195380192205497
0.19016129298684,0.0579224333121325,0.0767285534127599,0.0887286853797046,0.0790463471853783,0.106616852268032,0.110972855722344,0.0615195884860962,0.0820497343431451,0.0520268788239941,0.0538155833105754,0.0215994909421571,0.0188117038268413
0.189772775506095,0.0578702097258125,0.0786596372623703,0.0842607653390599,0.0833101831249606,0.10646701455454,0.110670948660715,0.0609143463620154,0.0788403672584811,0.0519593704955958,0.0559850932794263,0.0218003361028804,0.0194889523280484
0.196743974925149,0.0558517365699478,0.0799309691810041,0.0870964857125182,0.0837794794492623,0.102545100964569,0.107102024052677,0.059490911574978,0.0799904186848521,0.0517155892351677,0.0541956405211956,0.0223568205976403,0.0192008485310387
0.192776539176955,0.0580126630812919,0.0821949384339205,0.0893503448561732,0.0816589085578152,0.103556115750807,0.107038124570903,0.0599859171331125,0.0794556598600087,0.0518504361231067,0.0526360363612002,0.0218705589328694,0.0196137571618369
0.189772250746905,0.059420035902222,0.0811919255001044,0.0874041929149183,0.0815880639402597,0.103892919808454,0.112027506935095,0.0614515111464147,0.07814235935017,0.0497334909178793,0.0535087967940543,0.0223618045771099,0.019505141466413
