Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
0.901077365465043,0.9264489008882713,0.933917370211559,0.9297855266998296,0.9493872141970979,0.9533864155837408,0.90341966786064,0.9279795824712713,0.891590393283411,0.8966103288945523,0.8253786371936144,0.8163784381310188
0.9010650919697217,0.9266427404331828,0.9345906235421626,0.9300686038684854,0.949800835826262,0.9535988001165897,0.9040915522054322,0.9283391784334089,0.8922285250747921,0.8965427501979278,0.826104926856811,0.8165325210134944
0.9013832845457617,0.9268823590170471,0.9341061800563686,0.9299727021034792,0.9497064592546186,0.9536392092782929,0.9040120801614009,0.9282571130590088,0.8919032225096468,0.8970236649081433,0.8257682033438656,0.816960228990073
0.9011958163888871,0.9263110818813703,0.9338428600282099,0.9299826103701457,0.949327184156799,0.9535454292497563,0.9036779533587552,0.9279561852678249,0.891536789101289,0.8963011868527482,0.8258246019394622,0.8166264560636581
0.9011464128716591,0.9268343481069703,0.9340475253494775,0.930021394359304,0.9496484911482226,0.9537928297985354,0.9038817225834568,0.9278973777348654,0.8918798203399938,0.8964361775083516,0.82558620028068,0.8170808782776949
0.9011829804734414,0.9266343445383375,0.9343564072568527,0.9301728001375269,0.9494647540537238,0.9537014089064539,0.9038001863357844,0.9280294856825874,0.8920613436796752,0.8966520704535199,0.8258165755081442,0.8166772176681842
0.9009820817073911,0.9264297471738462,0.9341545740842797,0.929844152436398,0.9494622674456666,0.9535729505363546,0.9038661480784045,0.9279416298800167,0.891807973426205,0.8964255664978975,0.825485007810364,0.8162091511330232
0.9012320456774169,0.9263398812291408,0.934031495372438,0.9300482940439924,0.9496060769089262,0.9537154482099698,0.9040161823653541,0.9281671222395456,0.8917438647697862,0.8967242103183751,0.8252924433178654,0.8167488576977481
0.9010287322055904,0.926519833687397,0.9339807122117033,0.9302909523973397,0.9499086873244004,0.9537159966144167,0.9037484067735453,0.9282238253030864,0.8921185419090097,0.8966738023100392,0.8261884946174991,0.8167417408040399
0.9011180265823816,0.9267929735684887,0.9341368181018508,0.9301332029762129,0.9496980269896643,0.9535514432038611,0.9039768134321409,0.9280519285952102,0.8920434960314935,0.8969256123928797,0.8254895888262803,0.8167718507603217
