Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13
0.19594264382533852,0.5346068366270829,0.1621407487400638,0.05564754104955019,0.0017370906817050938,0.00014311566351528758,0.0015589864246812462,0.009520255951281033,0.0003278708819557875,0.015514096546858881,4.755138354644425e-5,0.021945992785056618,0.0008672694393641608
0.20217997341965152,0.5288326766756664,0.16249004505514877,0.055869231631976976,0.0018003569604140826,0.00013539216331823285,0.001527923055539225,0.00954136553118795,0.00033951523864715215,0.0154231960033383,4.554304203328745e-5,0.020965650608760093,0.0008491306143180497
0.19729257219165897,0.5333126886285209,0.16230368751489646,0.05564116594951271,0.0017629728824127228,0.00014308365703322902,0.0015158959463125235,0.009559558926972014,0.0003439439097933244,0.015593705011097853,4.474407845119737e-5,0.021602400382329037,0.0008835809210091238
0.19531793211136772,0.5348266420957438,0.16238799672721005,0.05575015505444597,0.0017776634334446986,0.00014773704357046128,0.0015294898185783182,0.00959128441277839,0.00034494999278437385,0.015560138230881503,4.138809187553761e-5,0.021797929853423922,0.0009266931338951158
0.2081284893134848,0.5242059074908106,0.1626216235035511,0.055768618525228776,0.001763697312501685,0.00014290116570291202,0.0015621410714110277,0.009379136480179726,0.00033177190592638476,0.015157628494759497,4.61709789351045e-5,0.020026441585545982,0.0008654721719623161
0.19721373355720173,0.5332494488867489,0.162335023847404,0.05557994431976088,0.0017267847217050467,0.00013652213123817344,0.001540701552107271,0.009691857717909633,0.0003238580292023909,0.015602026689598439,5.369807528618192e-5,0.02167497801749185,0.0008714224543453513
0.1975595776229728,0.5328803474741168,0.1626354282105052,0.05551381250753062,0.0017736519264493508,0.00014116278267812157,0.001499392241642167,0.009635397025374585,0.0003374455605717379,0.015552704084486503,4.902555719558904e-5,0.021586598963090623,0.0008354560433860066
0.20188183572628363,0.5295757477151274,0.1620962401532227,0.055782456766237096,0.0017406519836480833,0.0001468627236996427,0.0015441215227359726,0.009517963313210644,0.00033005739512700433,0.015480670623158173,5.143905218063557e-5,0.02101002289334278,0.000841930132026381
0.2052868173084903,0.5263888536079068,0.16232326454380278,0.05597434289397093,0.0017592842455192341,0.00013758537750372616,0.0015355463364210258,0.009533411282996227,0.00032949563126095054,0.015317084162506335,4.481448988617298e-5,0.020583960211334438,0.0007855399084013327
0.20502885751497174,0.5268249249866247,0.1622112003973799,0.05575508429714547,0.0017303658365644607,0.00013400742417765934,0.0015634468253378656,0.0095245833926959,0.000346933392750777,0.015439597734241315,5.346388665467593e-5,0.020560130178573725,0.0008274041328816523
