Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12
0.9148180951508327,0.9367906598511311,0.943432081253887,0.940036052981323,0.9569387807611461,0.9601317347651921,0.9172926413606663,0.9380245833554091,0.9064744713738826,0.9110308000016226,0.8493233915253947,0.8417097042939199
0.9146274192642271,0.9367671538474025,0.9432628818245526,0.9398349554113102,0.9567435831453703,0.96032227224379,0.9170563719208785,0.9379482833168912,0.906778469852544,0.9108089459985308,0.8494112052041916,0.8413382064705879
0.9145599825649813,0.9365554591321451,0.9432422922008473,0.9396799544209345,0.9564922924950333,0.9600537286340769,0.9169470681799056,0.9378978014111712,0.9065316675456425,0.9106861345241647,0.849524665014291,0.8411780183425371
0.9146658859377914,0.9366679866672137,0.94302260922993,0.9397894184920552,0.9565582143805132,0.960224357071409,0.9167345683938048,0.937936410033922,0.9065380387214497,0.9107829760143545,0.8493928212585423,0.8413919943579253
0.91510889108355,0.9367804524177605,0.943388001374832,0.9396895620003816,0.9565116158433427,0.960079461388991,0.9172490871627969,0.9383151668983399,0.9066819311442724,0.9105060620103228,0.8493352766187636,0.841600049737551
0.914532199825287,0.9368578018971898,0.943110396433434,0.9397698479236746,0.9567279681455783,0.9598664139269846,0.9172344419839804,0.9382871939379542,0.9065804097689885,0.9109676138826585,0.8491706886722039,0.841600979490999
0.9145211987344893,0.9365668645734997,0.94294542467566,0.9398493646972043,0.95658481307032,0.9599996539697564,0.9170737134797938,0.9381404717101407,0.9068652077173239,0.9106275548336797,0.8492570677026686,0.8410909134900194
0.9148260212190147,0.9367274234819418,0.9430281913056803,0.9397134176381277,0.9565896652942587,0.9602130842647807,0.9168847479785049,0.9382872433328806,0.9065673140997782,0.9108182181545811,0.848834967275386,0.841398848608691
0.9148568933895429,0.9364326786786917,0.9430638166866662,0.9395556712194931,0.9566361798196833,0.9599697258285343,0.9166759643039788,0.9379726962039187,0.9067076693895448,0.9106917663180447,0.8489219244274757,0.8411882815369971
0.914442121500538,0.9363951719508036,0.9430999015118386,0.9394934023670665,0.956371244057609,0.959942594768008,0.9168083744737745,0.9377719246339906,0.9065594526053188,0.9103313446528845,0.8487310161447704,0.8410458802668956
